ntaxa,rep,ils,ngt,m,snaq_runtime_sum,snaq_runtime_serial,inphynet_runtime,nretic_true,nretic_est,rooted_major_hwcd,unrooted_major_hwcd,rooted_hwcd,unrooted_hwcd,rooted_min_greedy_hwcd,unrooted_min_greedy_hwcd,sum_constraint_hwcd,sum_constraint_retics,perfect_infer_unrooted_hwcd,min_unrooted_nj_hwcd,n_constraints,approx_norm_hwcd,min_greedy_approx_norm_hwcd,approx_norm_input_hwcd,approx_norm_nj_hwcd
50,28,low,100,10,7687.135057210922,410.8111298084259,11.838515236,1,1,0,0,4,4,6,6,4,1,0,0,5,0.038461538461538464,0.057692307692307696,0.021739130434782608,0.0
200,24,high,3000,10,32904.760996341705,766.216295003891,18.356279765,4,4,2,2,36,30,64,64,14,4,16,0,21,0.07109004739336493,0.15165876777251186,0.018970189701897018,0.0
50,26,high,3000,10,15601.013053894043,2418.138833999634,17.779866444,2,4,0,0,22,18,18,18,18,4,4,0,5,0.16363636363636364,0.16363636363636364,0.0891089108910891,0.0
200,22,high,3000,10,31142.663784980774,2673.2605922222137,15.562034374,4,4,0,0,38,26,62,62,8,4,16,0,23,0.061611374407582936,0.14691943127962084,0.010958904109589041,0.0
200,25,low,3000,20,176648.48747015,7820.839017152786,12.450829263,1,1,0,0,0,0,0,0,0,1,0,0,15,0.0,0.0,0.0,0.0
50,30,low,100,10,3891.8887078762054,244.33832097053528,11.864137535,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
100,27,low,100,10,11417.856630802155,437.2753701210022,25.013157942,1,1,4,4,6,4,12,12,0,1,4,4,11,0.0196078431372549,0.058823529411764705,0.011111111111111112,0.02040816326530612
50,28,low,100,20,22673.246085882187,2430.556666135788,17.42376194,1,1,0,0,8,4,14,14,4,1,0,0,4,0.038461538461538464,0.1346153846153846,0.02127659574468085,0.0
50,28,low,1000,10,8675.687717914581,1990.192703962326,15.819903045,1,1,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0
50,28,high,100,10,4032.5337104797363,107.98284387588501,42.695080779,1,1,12,12,16,16,30,30,6,1,10,8,7,0.15384615384615385,0.28846153846153844,0.07954545454545454,0.08333333333333333
200,24,low,3000,20,290479.19297385216,12694.237853050232,17.112033796,4,4,12,12,4,4,8,8,2,4,0,4,15,0.009478672985781991,0.018957345971563982,0.007874015748031496,0.010101010101010102
200,24,high,3000,20,317536.71483659744,13255.805609941483,13.023424401,4,4,0,0,64,50,116,116,16,4,32,0,14,0.11848341232227488,0.27488151658767773,0.020887728459530026,0.0
50,30,high,100,20,33739.4193251133,4222.433964014053,11.792022981,0,0,14,14,14,14,28,28,6,0,8,12,4,0.14285714285714285,0.2857142857142857,0.0989010989010989,0.125
50,30,low,100,20,28426.779149770737,4273.382816076279,14.453757475,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
50,29,low,100,20,22445.141030073166,2904.212804079056,19.546728225,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
50,28,low,3000,10,7699.999307870865,913.2011969089508,10.314154669,1,1,0,0,4,4,6,6,4,1,0,0,5,0.038461538461538464,0.057692307692307696,0.021739130434782608,0.0
50,26,low,1000,20,88734.93693184853,17162.74637913704,11.274803156,2,3,0,0,8,6,4,4,8,3,4,0,4,0.05454545454545454,0.03636363636363636,0.04,0.0
50,26,low,100,20,133384.96596312523,17337.908492088318,21.235000287,2,2,0,0,14,8,18,18,4,2,2,0,3,0.07272727272727272,0.16363636363636364,0.020202020202020204,0.0
50,28,high,100,20,77199.7350654602,11824.004203081131,12.392088822,1,0,10,10,12,12,20,20,10,0,4,6,4,0.11538461538461539,0.19230769230769232,0.08791208791208792,0.0625
50,27,high,3000,20,94541.57488179207,12956.091634988785,12.728323319,3,4,2,2,28,24,32,32,22,4,2,2,4,0.20689655172413793,0.27586206896551724,0.11650485436893204,0.020833333333333332
50,27,high,100,20,134231.62175059319,16077.51394200325,12.531010261,3,3,8,8,28,18,48,48,18,3,0,4,3,0.15517241379310345,0.41379310344827586,0.10784313725490197,0.041666666666666664
50,28,high,1000,10,4957.903350353241,187.40498805046082,20.048625386,1,1,0,0,4,4,6,6,2,1,2,0,7,0.038461538461538464,0.057692307692307696,0.011363636363636364,0.0
50,27,low,100,10,5939.2877368927,299.46152997016907,15.317732522,3,4,2,2,14,12,18,18,6,4,8,2,7,0.10344827586206896,0.15517241379310345,0.041237113402061855,0.020833333333333332
50,30,low,1000,10,4166.947594165802,161.25050115585327,10.343643108,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
50,29,low,1000,10,5012.23383641243,192.63237285614014,17.069352968,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0
50,29,low,100,10,4730.9170358181,183.0426299571991,13.341637121,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0
50,29,high,100,10,7507.528029203415,301.50928807258606,25.937646151,0,0,12,12,12,12,24,24,0,0,12,12,5,0.12244897959183673,0.24489795918367346,0.06741573033707865,0.125
50,28,low,3000,20,21520.62583756447,1791.273596048355,25.045348758,1,1,0,0,4,4,6,6,4,1,0,0,4,0.038461538461538464,0.057692307692307696,0.02127659574468085,0.0
50,30,low,1000,20,27955.1651096344,2532.3482780456543,16.883736037,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
50,29,low,1000,20,26224.6203186512,3027.8160309791565,16.132069606,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
200,21,high,3000,20,395977.9592022896,20547.08503293991,24.331468362,2,4,2,2,20,20,18,18,18,4,10,0,14,0.04878048780487805,0.04390243902439024,0.02349869451697128,0.0
200,23,high,3000,20,453951.775690794,32539.002568006516,14.174377673,1,2,4,4,26,18,32,32,14,2,2,0,13,0.04455445544554455,0.07920792079207921,0.018469656992084433,0.0
50,27,high,1000,20,298264.33198952675,29818.265642881393,13.865917903,3,4,0,0,24,18,22,22,18,4,4,0,3,0.15517241379310345,0.1896551724137931,0.08571428571428572,0.0
50,28,high,3000,20,110399.77474236488,13135.133111953735,14.140512202,1,1,0,0,6,4,8,8,4,1,0,0,3,0.038461538461538464,0.07692307692307693,0.020833333333333332,0.0
200,22,high,3000,20,424940.5958120823,35444.18856096268,14.156986241,4,3,8,8,40,28,52,52,10,3,20,4,13,0.06635071090047394,0.12322274881516587,0.01832460732984293,0.010101010101010102
50,26,low,3000,20,106408.49330687523,17846.651893138885,13.921733714,2,3,0,0,6,4,0,0,6,3,4,0,4,0.03636363636363636,0.0,0.03,0.0
200,18,high,3000,20,618172.9898462296,45110.49140191078,15.175257902,6,12,2,2,70,66,50,50,44,12,24,2,13,0.15207373271889402,0.1152073732718894,0.05623471882640587,0.005050505050505051
50,29,high,1000,20,219632.643887043,20751.53502392769,13.627747148,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
50,29,high,100,20,240448.46482419968,23323.044211149216,15.323741845,0,0,10,10,10,10,20,20,4,0,6,8,3,0.10204081632653061,0.20408163265306123,0.06451612903225806,0.08333333333333333
200,25,high,3000,20,430631.34944963455,31923.60342001915,14.414499074,1,1,0,0,20,10,38,38,6,1,4,0,13,0.024752475247524754,0.09405940594059406,0.007978723404255319,0.0
50,27,low,100,20,197399.8690533638,43762.22092294693,13.581866084,3,3,0,0,10,6,16,16,6,3,0,0,3,0.05172413793103448,0.13793103448275862,0.029411764705882353,0.0
50,26,high,100,20,216318.03230452538,58652.498906850815,13.9285496,2,2,10,10,26,24,40,40,18,2,0,2,3,0.21818181818181817,0.36363636363636365,0.10101010101010101,0.020833333333333332
50,26,high,3000,20,314688.0889105797,133944.00160598755,13.761428712,2,3,0,0,24,16,30,30,8,3,2,0,3,0.14545454545454545,0.2727272727272727,0.0392156862745098,0.0
200,24,low,3000,10,25741.168872356415,665.338700056076,13.517206765,4,4,12,12,0,0,0,0,0,4,0,4,22,0.0,0.0,0.005449591280653951,0.010101010101010102
50,27,low,1000,20,208302.46503925323,21636.612285137177,11.885375672,3,4,0,0,10,6,4,4,4,4,2,0,4,0.05172413793103448,0.034482758620689655,0.019417475728155338,0.0
50,26,low,3000,10,5446.471528291702,161.14081978797913,11.905754086,2,2,0,0,8,6,10,10,0,2,6,0,7,0.05454545454545454,0.09090909090909091,0.0,0.0
50,27,low,1000,10,5556.131992101669,245.57237219810486,12.816964077,3,4,0,0,10,6,4,4,4,4,2,0,7,0.05172413793103448,0.034482758620689655,0.020618556701030927,0.0
50,28,low,1000,20,28436.28366470337,2219.581267118454,14.627885113,1,1,0,0,4,4,4,4,4,1,0,0,4,0.038461538461538464,0.038461538461538464,0.02127659574468085,0.0
50,29,low,3000,10,4112.4300265312195,140.0150270462036,14.542268586,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
50,28,high,3000,10,4875.255524158478,159.83489084243774,10.309364725,1,0,0,0,2,2,0,0,0,0,2,0,6,0.019230769230769232,0.0,0.0,0.0
50,27,high,3000,10,5338.8300766944885,234.61577892303467,13.891391539,3,2,2,2,12,10,12,12,6,2,12,2,6,0.08620689655172414,0.10344827586206896,0.043010752688172046,0.020833333333333332
50,29,high,1000,10,7251.371767997742,275.72806000709534,16.590323557,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
50,30,low,3000,10,4876.479326963425,291.76748299598694,17.46219081,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0
50,30,high,100,10,7227.241738557816,495.12181186676025,15.438374536,0,0,8,8,8,8,16,16,6,0,2,4,7,0.08163265306122448,0.16326530612244897,0.058823529411764705,0.041666666666666664
100,26,low,1000,10,7828.265807390213,101.083655834198,11.096590671,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0
50,29,high,3000,20,10817.090600967407,522.6923320293427,17.212961285,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
100,26,low,100,10,16704.160518169403,1219.540766954422,10.447558078,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0
100,26,high,100,10,7126.6832020282745,150.3220808506012,16.73824236,0,0,24,24,24,24,48,48,8,0,14,16,14,0.12121212121212122,0.24242424242424243,0.07017543859649122,0.08163265306122448
100,26,high,1000,10,9259.781596660614,206.92597007751465,24.283975493,0,0,4,4,4,4,8,8,0,0,4,4,13,0.020202020202020204,0.04040404040404041,0.011560693641618497,0.02040816326530612
50,29,high,3000,10,20472.96773147583,1647.511430978775,25.123133256,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
100,27,high,100,10,7815.468635797501,109.75436782836914,16.728051553,1,1,12,12,34,24,66,66,8,1,12,12,13,0.11764705882352941,0.3235294117647059,0.056818181818181816,0.061224489795918366
50,30,high,3000,10,23646.223524332047,2326.414363861084,22.337231772,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
100,26,low,100,20,47600.62750911713,2874.4017140865326,10.872186866,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0
100,27,low,1000,10,12441.759361028671,357.64293909072876,10.573693625,1,1,2,2,4,4,8,8,0,1,4,2,11,0.0196078431372549,0.0392156862745098,0.005555555555555556,0.01020408163265306
200,25,high,3000,10,25631.611262083054,663.2543301582336,11.118373805,1,1,0,0,14,4,26,26,0,1,4,0,23,0.009900990099009901,0.06435643564356436,0.0,0.0
100,27,high,3000,10,13253.370110034943,879.4136528968811,12.178183403,1,1,2,2,8,4,16,16,0,1,4,2,11,0.0196078431372549,0.0784313725490196,0.005555555555555556,0.01020408163265306
100,28,low,1000,10,8489.949726581573,209.10414505004883,10.806206571,4,5,14,14,14,12,20,20,0,5,12,6,14,0.05405405405405406,0.09009009009009009,0.016129032258064516,0.030612244897959183
100,27,high,1000,10,14868.531591176987,1173.43617105484,10.478273731,1,1,2,2,14,6,26,26,0,1,6,2,11,0.029411764705882353,0.12745098039215685,0.005555555555555556,0.01020408163265306
100,28,low,3000,10,12174.297416448593,346.56759095191956,12.152153477,4,4,4,4,26,16,44,44,0,4,16,4,13,0.07207207207207207,0.1981981981981982,0.010810810810810811,0.02040816326530612
100,27,low,100,20,100330.61805438995,7072.038964033127,11.832548249,1,1,0,0,0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0
200,17,high,3000,10,28219.22147154808,1305.8434369564056,10.853142988,3,1,4,4,16,12,12,12,4,1,6,2,22,0.028846153846153848,0.028846153846153848,0.008379888268156424,0.005050505050505051
100,26,high,100,20,124708.72787833214,8630.808120012283,10.678490404,0,0,20,20,20,20,40,40,14,0,6,10,7,0.10101010101010101,0.20202020202020202,0.06486486486486487,0.05102040816326531
100,28,low,100,20,130994.36990499496,9906.202898025513,10.633949037,4,4,0,0,14,10,26,26,4,4,6,0,7,0.04504504504504504,0.11711711711711711,0.01015228426395939,0.0
100,30,high,100,10,11143.929791212082,441.412624835968,16.49489121,0,0,16,16,16,16,32,32,4,0,8,12,12,0.08080808080808081,0.16161616161616163,0.045714285714285714,0.061224489795918366
50,30,high,1000,20,127186.90675902367,12648.626003026962,10.534214794,0,0,2,2,2,2,4,4,0,0,2,2,3,0.02040816326530612,0.04081632653061224,0.010752688172043012,0.020833333333333332
50,26,high,1000,20,174694.40145087242,44181.67412018776,12.726264164,2,3,0,0,30,20,24,24,6,3,2,0,4,0.18181818181818182,0.21818181818181817,0.03,0.0
100,27,high,3000,20,144471.65251541138,8363.045381069183,19.14261538,1,1,2,2,8,4,16,16,2,1,4,2,7,0.0196078431372549,0.0784313725490196,0.010638297872340425,0.01020408163265306
200,28,high,100,10,16268.309814453125,211.34555792808533,16.587316295,1,2,62,62,74,74,140,140,20,2,46,48,27,0.18316831683168316,0.3465346534653465,0.09686609686609686,0.12121212121212122
50,28,high,1000,20,220172.61285924911,20676.89226412773,15.320165758,1,1,0,0,10,4,16,16,4,1,2,0,3,0.038461538461538464,0.15384615384615385,0.020833333333333332,0.0
100,28,low,1000,20,166170.04314517975,9955.114333152771,16.862622836,4,4,0,0,12,6,20,20,4,4,2,0,7,0.02702702702702703,0.09009009009009009,0.01015228426395939,0.0
100,26,low,3000,20,124736.889564991,13511.183555841446,16.824112078,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
200,26,low,100,20,205491.98093295097,9506.465067863464,15.765828854,6,7,0,0,22,16,16,16,10,7,2,0,15,0.03686635944700461,0.03686635944700461,0.01282051282051282,0.0
100,30,high,100,20,203304.43458795547,16180.6397960186,13.8141863,0,0,14,14,14,14,28,28,8,0,8,14,6,0.0707070707070707,0.1414141414141414,0.058823529411764705,0.07142857142857142
100,27,high,1000,20,344019.97930932045,31965.020421028137,13.915700937,1,1,2,2,14,6,26,26,0,1,6,2,7,0.029411764705882353,0.12745098039215685,0.005319148936170213,0.01020408163265306
200,29,high,100,20,377564.010522604,33920.99610495567,13.705104731,4,4,56,56,78,78,144,144,62,4,20,52,14,0.1848341232227488,0.3412322274881517,0.14882506527415143,0.13131313131313133
50,27,low,3000,10,8593.670447587967,687.4398009777069,10.769687072,3,4,2,2,16,16,12,12,8,4,4,2,6,0.13793103448275862,0.10344827586206896,0.050505050505050504,0.020833333333333332
200,9,high,100,20,611282.8196251392,22017.32680797577,27.764661431,3,2,42,42,62,56,104,104,22,2,28,28,13,0.1346153846153846,0.25,0.06459948320413436,0.0707070707070707
200,23,low,3000,10,20716.72389602661,272.6868009567261,10.89301863,1,2,2,2,12,6,12,12,0,2,6,2,22,0.01485148514851485,0.0297029702970297,0.002770083102493075,0.005050505050505051
200,22,low,3000,10,29726.056806325912,1174.9206111431122,17.138156183,4,4,14,14,22,10,40,40,6,4,4,4,21,0.023696682464454975,0.0947867298578199,0.013550135501355014,0.010101010101010102
200,21,low,3000,20,120636.45208191872,15224.81369805336,20.230979533,2,2,0,0,2,2,2,2,0,2,0,0,16,0.004878048780487805,0.004878048780487805,0.0,0.0
200,23,low,3000,20,350659.7974214554,29304.39763689041,16.720747945,1,1,0,0,0,0,0,0,0,1,0,0,13,0.0,0.0,0.0,0.0
30,2,low,1000,20,16908.781624555588,2568.197877883911,12.369219867,2,3,0,0,2,2,0,0,0,3,2,0,3,0.02857142857142857,0.0,0.0,0.0
30,13,low,1000,20,7967.808888912201,808.2658948898315,15.643486336,1,1,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0
30,7,low,1000,20,9462.900194644928,1254.7304821014404,21.561796733,1,1,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0
30,4,low,1000,20,38996.90723800659,9103.243172168732,16.402716999,1,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0
30,9,low,1000,20,87078.72316861153,10243.822261095047,17.946320198,2,3,0,0,14,6,18,18,4,3,6,0,2,0.08571428571428572,0.2571428571428571,0.03125,0.0
30,15,low,1000,20,68076.70134997368,13369.919021844864,16.268159567,1,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0
30,14,low,1000,20,100840.23889636993,14227.977745771408,17.193508405,2,2,0,0,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0
30,20,low,1000,20,68306.56111168861,14530.178989887238,16.254072878,1,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0
30,6,low,1000,20,8824.429342508316,1006.6219670772552,16.412466153,2,2,0,0,4,4,6,6,4,2,0,0,3,0.05714285714285714,0.08571428571428572,0.03389830508474576,0.0
30,18,low,1000,20,36641.0695912838,6747.62733912468,17.653909963,1,1,0,0,2,2,4,4,0,1,2,0,2,0.03125,0.0625,0.0,0.0
30,8,low,1000,20,136659.23561549187,28222.968246936798,13.522498692,1,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0
200,2,high,100,20,498127.6970067024,93137.74940109253,25.810604793,10,9,190,190,240,234,452,452,58,9,52,34,14,0.5109170305676856,0.9868995633187773,0.11557788944723618,0.08585858585858586
30,5,low,1000,20,142451.35602474213,44038.89140701294,17.307930713,3,3,0,0,4,4,2,2,4,3,0,0,2,0.05263157894736842,0.02631578947368421,0.03125,0.0
