ntaxa,rep,ils,ngt,m,ncores,runtime
30,13,low,1000,20,12,1008.2788343429565
30,13,low,1000,20,13,907.6080543994904
30,13,low,1000,20,14,856.0453569889069
30,13,low,1000,20,15,836.7118763923645
30,13,low,1000,20,16,813.0036752223969
30,13,low,1000,20,17,808.2658948898315
30,13,low,1000,20,18,808.2658948898315
30,13,low,1000,20,19,808.2658948898315
30,13,low,1000,20,20,808.2658948898315
30,13,low,1000,20,21,808.2658948898315
30,13,low,1000,20,22,808.2658948898315
30,13,low,1000,20,23,808.2658948898315
30,13,low,1000,20,24,808.2658948898315
30,13,low,1000,20,25,808.2658948898315
30,13,low,1000,20,26,808.2658948898315
30,13,low,1000,20,27,808.2658948898315
30,13,low,1000,20,28,808.2658948898315
30,13,low,1000,20,29,808.2658948898315
30,13,low,1000,20,30,808.2658948898315
30,13,low,1000,20,31,808.2658948898315
30,13,low,1000,20,32,808.2658948898315
30,7,low,1000,20,1,9462.900194644928
30,7,low,1000,20,2,4868.638059139252
30,7,low,1000,20,3,3472.3367240428925
30,7,low,1000,20,4,2761.525082588196
30,7,low,1000,20,5,2323.7033257484436
30,7,low,1000,20,6,1965.8417971134186
30,7,low,1000,20,7,1722.1183075904846
30,7,low,1000,20,8,1575.6720418930054
30,7,low,1000,20,9,1439.275597333908
30,7,low,1000,20,10,1342.8420650959015
30,7,low,1000,20,11,1340.5595951080322
30,7,low,1000,20,12,1336.3059689998627
30,7,low,1000,20,13,1320.2344980239868
30,7,low,1000,20,14,1254.7304821014404
30,7,low,1000,20,15,1254.7304821014404
30,7,low,1000,20,16,1254.7304821014404
30,7,low,1000,20,17,1254.7304821014404
30,7,low,1000,20,18,1254.7304821014404
30,7,low,1000,20,19,1254.7304821014404
30,7,low,1000,20,20,1254.7304821014404
30,7,low,1000,20,21,1254.7304821014404
30,7,low,1000,20,22,1254.7304821014404
30,7,low,1000,20,23,1254.7304821014404
30,7,low,1000,20,24,1254.7304821014404
30,7,low,1000,20,25,1254.7304821014404
30,7,low,1000,20,26,1254.7304821014404
30,7,low,1000,20,27,1254.7304821014404
30,7,low,1000,20,28,1254.7304821014404
30,7,low,1000,20,29,1254.7304821014404
30,7,low,1000,20,30,1254.7304821014404
30,7,low,1000,20,31,1254.7304821014404
30,7,low,1000,20,32,1254.7304821014404
30,4,low,1000,20,1,38996.90723800659
30,4,low,1000,20,2,19894.556134223938
30,4,low,1000,20,3,15097.941324949265
30,4,low,1000,20,4,13211.589184045792
30,4,low,1000,20,5,12091.30465722084
30,4,low,1000,20,6,11477.457274198532
30,4,low,1000,20,7,10880.316134214401
30,4,low,1000,20,8,10454.81357383728
30,4,low,1000,20,9,10112.391238212585
30,4,low,1000,20,10,9724.149399995804
30,4,low,1000,20,11,9500.277796268463
30,4,low,1000,20,12,9481.545439004898
30,4,low,1000,20,13,9464.397865056992
30,4,low,1000,20,14,9459.158870220184
30,4,low,1000,20,15,9345.847133159637
30,4,low,1000,20,16,9103.243172168732
30,4,low,1000,20,17,9103.243172168732
30,4,low,1000,20,18,9103.243172168732
30,4,low,1000,20,19,9103.243172168732
30,4,low,1000,20,20,9103.243172168732
30,4,low,1000,20,21,9103.243172168732
30,4,low,1000,20,22,9103.243172168732
30,4,low,1000,20,23,9103.243172168732
30,4,low,1000,20,24,9103.243172168732
30,4,low,1000,20,25,9103.243172168732
30,4,low,1000,20,26,9103.243172168732
30,4,low,1000,20,27,9103.243172168732
30,4,low,1000,20,28,9103.243172168732
30,4,low,1000,20,29,9103.243172168732
30,4,low,1000,20,30,9103.243172168732
30,4,low,1000,20,31,9103.243172168732
30,4,low,1000,20,32,9103.243172168732
30,15,low,1000,20,1,68076.70134997368
30,15,low,1000,20,2,36561.49861359596
30,15,low,1000,20,3,29782.16753220558
30,15,low,1000,20,4,24715.43269467354
30,15,low,1000,20,5,19833.590228557587
30,15,low,1000,20,6,17873.074115753174
30,15,low,1000,20,7,16785.624958753586
30,15,low,1000,20,8,16131.130853891373
30,15,low,1000,20,9,15570.574835062027
30,15,low,1000,20,10,15015.60876584053
30,15,low,1000,20,11,14606.722206830978
30,15,low,1000,20,12,14566.967940807343
30,15,low,1000,20,13,14241.27843594551
30,15,low,1000,20,14,13916.931995868683
30,15,low,1000,20,15,13856.176522016525
30,15,low,1000,20,16,13832.391876935959
30,15,low,1000,20,17,13778.805580854416
30,15,low,1000,20,18,13729.188473701477
30,15,low,1000,20,19,13707.00657582283
30,15,low,1000,20,20,13369.919021844864
30,15,low,1000,20,21,13369.919021844864
30,15,low,1000,20,22,13369.919021844864
30,15,low,1000,20,23,13369.919021844864
30,15,low,1000,20,24,13369.919021844864
30,15,low,1000,20,25,13369.919021844864
30,15,low,1000,20,26,13369.919021844864
30,15,low,1000,20,27,13369.919021844864
30,15,low,1000,20,28,13369.919021844864
30,15,low,1000,20,29,13369.919021844864
30,15,low,1000,20,30,13369.919021844864
30,15,low,1000,20,31,13369.919021844864
30,15,low,1000,20,32,13369.919021844864
30,14,low,1000,20,1,100840.23889636993
30,14,low,1000,20,2,53817.58529353142
30,14,low,1000,20,3,35273.912073373795
30,14,low,1000,20,4,28593.364470005035
30,14,low,1000,20,5,25267.109188318253
30,14,low,1000,20,6,23407.848505973816
30,14,low,1000,20,7,20747.671654701233
30,14,low,1000,20,8,19135.84060716629
30,14,low,1000,20,9,17435.813149690628
30,14,low,1000,20,10,16839.873606920242
30,14,low,1000,20,11,16440.324195861816
30,14,low,1000,20,12,15435.926169633865
30,14,low,1000,20,13,15321.999320983887
30,14,low,1000,20,14,15312.27700471878
30,14,low,1000,20,15,15247.80298089981
30,14,low,1000,20,16,14227.977745771408
30,14,low,1000,20,17,14227.977745771408
30,14,low,1000,20,18,14227.977745771408
30,14,low,1000,20,19,14227.977745771408
30,14,low,1000,20,20,14227.977745771408
30,14,low,1000,20,21,14227.977745771408
30,14,low,1000,20,22,14227.977745771408
30,14,low,1000,20,23,14227.977745771408
30,14,low,1000,20,24,14227.977745771408
30,14,low,1000,20,25,14227.977745771408
30,14,low,1000,20,26,14227.977745771408
30,14,low,1000,20,27,14227.977745771408
30,14,low,1000,20,28,14227.977745771408
30,14,low,1000,20,29,14227.977745771408
30,14,low,1000,20,30,14227.977745771408
30,14,low,1000,20,31,14227.977745771408
30,14,low,1000,20,32,14227.977745771408
30,20,low,1000,20,1,68306.56111168861
30,20,low,1000,20,2,34278.46590566635
30,20,low,1000,20,3,26853.506601572037
30,20,low,1000,20,4,22736.67730975151
30,20,low,1000,20,5,22127.726072072983
30,20,low,1000,20,6,19168.32998085022
30,20,low,1000,20,7,18056.874439001083
30,20,low,1000,20,8,15269.717986822128
30,20,low,1000,20,9,15022.660958051682
30,20,low,1000,20,10,14945.20222401619
30,20,low,1000,20,11,14774.984009742737
30,20,low,1000,20,12,14773.948679924011
30,20,low,1000,20,13,14718.995656013489
30,20,low,1000,20,14,14702.153886079788
30,20,low,1000,20,15,14681.907541751862
30,20,low,1000,20,16,14530.178989887238
30,20,low,1000,20,17,14530.178989887238
30,20,low,1000,20,18,14530.178989887238
30,20,low,1000,20,19,14530.178989887238
30,20,low,1000,20,20,14530.178989887238
30,20,low,1000,20,21,14530.178989887238
30,20,low,1000,20,22,14530.178989887238
30,20,low,1000,20,23,14530.178989887238
30,20,low,1000,20,24,14530.178989887238
30,20,low,1000,20,25,14530.178989887238
30,20,low,1000,20,26,14530.178989887238
30,20,low,1000,20,27,14530.178989887238
30,20,low,1000,20,28,14530.178989887238
30,20,low,1000,20,29,14530.178989887238
30,20,low,1000,20,30,14530.178989887238
30,20,low,1000,20,31,14530.178989887238
30,20,low,1000,20,32,14530.178989887238
30,6,low,1000,20,1,8824.429342508316
30,6,low,1000,20,2,4619.33482003212
30,6,low,1000,20,3,3299.740250825882
30,6,low,1000,20,4,2576.6720490455627
30,6,low,1000,20,5,2115.710319042206
30,6,low,1000,20,6,1808.06605219841
30,6,low,1000,20,7,1623.1514852046967
30,6,low,1000,20,8,1520.3492541313171
30,6,low,1000,20,9,1390.5774052143097
30,6,low,1000,20,10,1226.2584400177002
30,6,low,1000,20,11,1124.5754890441895
30,6,low,1000,20,12,1087.577768087387
30,6,low,1000,20,13,1013.1988639831543
30,6,low,1000,20,14,1006.6219670772552
30,6,low,1000,20,15,1006.6219670772552
30,6,low,1000,20,16,1006.6219670772552
30,6,low,1000,20,17,1006.6219670772552
30,6,low,1000,20,18,1006.6219670772552
30,6,low,1000,20,19,1006.6219670772552
30,6,low,1000,20,20,1006.6219670772552
30,6,low,1000,20,21,1006.6219670772552
30,6,low,1000,20,22,1006.6219670772552
30,6,low,1000,20,23,1006.6219670772552
30,6,low,1000,20,24,1006.6219670772552
30,6,low,1000,20,25,1006.6219670772552
30,6,low,1000,20,26,1006.6219670772552
30,6,low,1000,20,27,1006.6219670772552
30,6,low,1000,20,28,1006.6219670772552
30,6,low,1000,20,29,1006.6219670772552
30,6,low,1000,20,30,1006.6219670772552
30,6,low,1000,20,31,1006.6219670772552
30,6,low,1000,20,32,1006.6219670772552
30,18,low,1000,20,1,36641.0695912838
30,18,low,1000,20,2,19155.354113340378
30,18,low,1000,20,3,14895.154799938202
30,18,low,1000,20,4,12537.104970932007
30,18,low,1000,20,5,10978.773957014084
30,18,low,1000,20,6,10286.857158184052
30,18,low,1000,20,7,8877.991668224335
30,18,low,1000,20,8,8505.824676036835
30,18,low,1000,20,9,8070.432925224304
30,18,low,1000,20,10,7964.855069160461
30,18,low,1000,20,11,7818.556214094162
30,18,low,1000,20,12,7395.930081129074
30,18,low,1000,20,13,7368.96272110939
30,18,low,1000,20,14,7344.390921115875
30,18,low,1000,20,15,7251.772762298584
30,18,low,1000,20,16,7135.524791240692
30,18,low,1000,20,17,6747.62733912468
30,18,low,1000,20,18,6747.62733912468
30,18,low,1000,20,19,6747.62733912468
30,18,low,1000,20,20,6747.62733912468
30,18,low,1000,20,21,6747.62733912468
30,18,low,1000,20,22,6747.62733912468
30,18,low,1000,20,23,6747.62733912468
30,18,low,1000,20,24,6747.62733912468
30,18,low,1000,20,25,6747.62733912468
30,18,low,1000,20,26,6747.62733912468
30,18,low,1000,20,27,6747.62733912468
30,18,low,1000,20,28,6747.62733912468
30,18,low,1000,20,29,6747.62733912468
30,18,low,1000,20,30,6747.62733912468
30,18,low,1000,20,31,6747.62733912468
30,18,low,1000,20,32,6747.62733912468
30,8,low,1000,20,1,136659.23561549187
30,8,low,1000,20,2,75727.0031387806
30,8,low,1000,20,3,48911.17424893379
30,8,low,1000,20,4,40904.92768573761
30,8,low,1000,20,5,33682.415404081345
30,8,low,1000,20,6,28222.968246936798
30,8,low,1000,20,7,28222.968246936798
30,8,low,1000,20,8,28222.968246936798
30,8,low,1000,20,9,28222.968246936798
30,8,low,1000,20,10,28222.968246936798
30,8,low,1000,20,11,28222.968246936798
30,8,low,1000,20,12,28222.968246936798
30,8,low,1000,20,13,28222.968246936798
30,8,low,1000,20,14,28222.968246936798
30,8,low,1000,20,15,28222.968246936798
30,8,low,1000,20,16,28222.968246936798
30,8,low,1000,20,17,28222.968246936798
30,8,low,1000,20,18,28222.968246936798
30,8,low,1000,20,19,28222.968246936798
30,8,low,1000,20,20,28222.968246936798
30,8,low,1000,20,21,28222.968246936798
30,8,low,1000,20,22,28222.968246936798
30,8,low,1000,20,23,28222.968246936798
30,8,low,1000,20,24,28222.968246936798
30,8,low,1000,20,25,28222.968246936798
30,8,low,1000,20,26,28222.968246936798
30,8,low,1000,20,27,28222.968246936798
30,8,low,1000,20,28,28222.968246936798
30,8,low,1000,20,29,28222.968246936798
30,8,low,1000,20,30,28222.968246936798
30,8,low,1000,20,31,28222.968246936798
30,8,low,1000,20,32,28222.968246936798
200,2,high,100,20,1,498127.6970067024
200,2,high,100,20,2,250468.472563982
200,2,high,100,20,3,170924.36043024063
200,2,high,100,20,4,132757.6567656994
200,2,high,100,20,5,109945.59298968315
200,2,high,100,20,6,93137.74940109253
200,2,high,100,20,7,93137.74940109253
200,2,high,100,20,8,93137.74940109253
200,2,high,100,20,9,93137.74940109253
200,2,high,100,20,10,93137.74940109253
200,2,high,100,20,11,93137.74940109253
200,2,high,100,20,12,93137.74940109253
200,2,high,100,20,13,93137.74940109253
200,2,high,100,20,14,93137.74940109253
200,2,high,100,20,15,93137.74940109253
200,2,high,100,20,16,93137.74940109253
200,2,high,100,20,17,93137.74940109253
200,2,high,100,20,18,93137.74940109253
200,2,high,100,20,19,93137.74940109253
200,2,high,100,20,20,93137.74940109253
200,2,high,100,20,21,93137.74940109253
200,2,high,100,20,22,93137.74940109253
200,2,high,100,20,23,93137.74940109253
200,2,high,100,20,24,93137.74940109253
200,2,high,100,20,25,93137.74940109253
200,2,high,100,20,26,93137.74940109253
200,2,high,100,20,27,93137.74940109253
200,2,high,100,20,28,93137.74940109253
200,2,high,100,20,29,93137.74940109253
200,2,high,100,20,30,93137.74940109253
200,2,high,100,20,31,93137.74940109253
200,2,high,100,20,32,93137.74940109253
30,5,low,1000,20,1,142451.35602474213
30,5,low,1000,20,2,85795.92699813843
30,5,low,1000,20,3,73307.68033480644
30,5,low,1000,20,4,63803.741435050964
30,5,low,1000,20,5,57275.74338507652
30,5,low,1000,20,6,56248.28104805946
30,5,low,1000,20,7,54385.18127298355
30,5,low,1000,20,8,51148.5126209259
30,5,low,1000,20,9,45576.941553115845
30,5,low,1000,20,10,44918.04820203781
30,5,low,1000,20,11,44686.76473903656
30,5,low,1000,20,12,44519.82819104195
30,5,low,1000,20,13,44442.558003902435
30,5,low,1000,20,14,44332.740116119385
30,5,low,1000,20,15,44309.77477788925
30,5,low,1000,20,16,44205.82795500755
30,5,low,1000,20,17,44038.89140701294
30,5,low,1000,20,18,44038.89140701294
30,5,low,1000,20,19,44038.89140701294
30,5,low,1000,20,20,44038.89140701294
30,5,low,1000,20,21,44038.89140701294
30,5,low,1000,20,22,44038.89140701294
30,5,low,1000,20,23,44038.89140701294
30,5,low,1000,20,24,44038.89140701294
30,5,low,1000,20,25,44038.89140701294
30,5,low,1000,20,26,44038.89140701294
30,5,low,1000,20,27,44038.89140701294
30,5,low,1000,20,28,44038.89140701294
30,5,low,1000,20,29,44038.89140701294
30,5,low,1000,20,30,44038.89140701294
30,5,low,1000,20,31,44038.89140701294
30,5,low,1000,20,32,44038.89140701294
200,3,high,100,10,1,40920.41122221947
200,3,high,100,10,2,20473.7960395813
200,3,high,100,10,3,13666.395415306091
200,3,high,100,10,4,10251.386137247086
200,3,high,100,10,5,8216.716472625732
200,3,high,100,10,6,6946.99819278717
200,3,high,100,10,7,5974.935401916504
200,3,high,100,10,8,5301.7906498909
200,3,high,100,10,9,4794.048265218735
200,3,high,100,10,10,4305.542907476425
200,3,high,100,10,11,3930.441078186035
200,3,high,100,10,12,3628.4540247917175
200,3,high,100,10,13,3392.656582593918
200,3,high,100,10,14,3190.8817369937897
200,3,high,100,10,15,3020.414462327957
200,3,high,100,10,16,2850.6014852523804
200,3,high,100,10,17,2723.956585407257
200,3,high,100,10,18,2591.7986781597137
200,3,high,100,10,19,2477.775123357773
200,3,high,100,10,20,2387.452105283737
200,3,high,100,10,21,2287.929267883301
200,3,high,100,10,22,2219.0351967811584
200,3,high,100,10,23,2145.5359008312225
200,3,high,100,10,24,2070.867957830429
200,3,high,100,10,25,2010.3707792758942
200,3,high,100,10,26,1953.6064360141754
200,3,high,100,10,27,1898.8856434822083
200,3,high,100,10,28,1847.6475915908813
200,3,high,100,10,29,1801.4869532585144
200,3,high,100,10,30,1748.9164707660675
200,3,high,100,10,31,1705.3362820148468
200,3,high,100,10,32,1663.5193462371826
30,7,low,1000,10,1,3248.885819196701
30,7,low,1000,10,2,1735.499976158142
30,7,low,1000,10,3,1216.5404975414276
30,7,low,1000,10,4,969.6245069503784
30,7,low,1000,10,5,800.477433681488
30,7,low,1000,10,6,692.3732721805573
30,7,low,1000,10,7,620.3500649929047
30,7,low,1000,10,8,560.4962708950043
30,7,low,1000,10,9,519.7458519935608
30,7,low,1000,10,10,491.32671904563904
30,7,low,1000,10,11,463.43368887901306
30,7,low,1000,10,12,447.4886689186096
30,7,low,1000,10,13,430.8871011734009
30,7,low,1000,10,14,408.0655450820923
30,7,low,1000,10,15,385.6083073616028
30,7,low,1000,10,16,376.17575311660767
30,7,low,1000,10,17,367.89490580558777
30,7,low,1000,10,18,361.440318107605
30,7,low,1000,10,19,353.61713910102844
30,7,low,1000,10,20,347.756961107254
30,7,low,1000,10,21,333.866810798645
30,7,low,1000,10,22,325.59530901908875
30,7,low,1000,10,23,320.2933449745178
30,7,low,1000,10,24,320.2354419231415
30,7,low,1000,10,25,307.53820180892944
30,7,low,1000,10,26,305.9647841453552
30,7,low,1000,10,27,298.76421999931335
30,7,low,1000,10,28,296.5972990989685
30,7,low,1000,10,29,296.003643989563
30,7,low,1000,10,30,294.2613458633423
30,7,low,1000,10,31,290.7420949935913
30,7,low,1000,10,32,283.3718218803406
30,14,low,1000,10,1,3059.3878157138824
30,14,low,1000,10,2,1621.87557888031
30,14,low,1000,10,3,1118.7890124320984
30,14,low,1000,10,4,883.4051032066345
30,14,low,1000,10,5,746.3015429973602
30,14,low,1000,10,6,629.4039509296417
30,14,low,1000,10,7,566.4293582439423
30,14,low,1000,10,8,500.25347781181335
30,14,low,1000,10,9,466.0429768562317
30,14,low,1000,10,10,439.45187306404114
30,14,low,1000,10,11,403.673171043396
30,14,low,1000,10,12,383.8897018432617
30,14,low,1000,10,13,371.4621787071228
30,14,low,1000,10,14,353.95983362197876
30,14,low,1000,10,15,330.55517077445984
30,14,low,1000,10,16,322.3466007709503
30,14,low,1000,10,17,308.0861678123474
30,14,low,1000,10,18,298.5037021636963
30,14,low,1000,10,19,292.9697148799896
30,14,low,1000,10,20,292.35761976242065
30,14,low,1000,10,21,287.51004099845886
30,14,low,1000,10,22,274.25725197792053
30,14,low,1000,10,23,267.29643869400024
30,14,low,1000,10,24,264.1731507778168
30,14,low,1000,10,25,252.47049570083618
30,14,low,1000,10,26,244.98593282699585
30,14,low,1000,10,27,244.08918380737305
30,14,low,1000,10,28,242.99984884262085
30,14,low,1000,10,29,241.17257595062256
30,14,low,1000,10,30,240.08148980140686
30,14,low,1000,10,31,237.3876678943634
30,14,low,1000,10,32,234.74811601638794
30,13,low,1000,10,1,6744.349316358566
30,13,low,1000,10,2,3464.214210987091
30,13,low,1000,10,3,2440.071832895279
30,13,low,1000,10,4,1964.234154701233
30,13,low,1000,10,5,1665.5787029266357
30,13,low,1000,10,6,1414.183256149292
30,13,low,1000,10,7,1243.1428332328796
30,13,low,1000,10,8,1151.0548260211945
30,13,low,1000,10,9,1070.0418708324432
30,13,low,1000,10,10,1012.1933698654175
30,13,low,1000,10,11,932.0401809215546
30,13,low,1000,10,12,870.3753740787506
30,13,low,1000,10,13,829.3259899616241
30,13,low,1000,10,14,787.3182709217072
30,13,low,1000,10,15,787.3182709217072
30,13,low,1000,10,16,787.3182709217072
30,13,low,1000,10,17,787.3182709217072
30,13,low,1000,10,18,787.3182709217072
30,13,low,1000,10,19,787.3182709217072
30,13,low,1000,10,20,787.3182709217072
30,13,low,1000,10,21,787.3182709217072
30,13,low,1000,10,22,787.3182709217072
30,13,low,1000,10,23,787.3182709217072
30,13,low,1000,10,24,787.3182709217072
30,13,low,1000,10,25,787.3182709217072
30,13,low,1000,10,26,787.3182709217072
30,13,low,1000,10,27,787.3182709217072
30,13,low,1000,10,28,787.3182709217072
30,13,low,1000,10,29,787.3182709217072
30,13,low,1000,10,30,787.3182709217072
