ntaxa,ngt,ils,nbp,m,r,imethod,gtee,hwcd,input_error,runtime_parallel,runtime_serial
200,100,high,100,10,8,phylonet-ml,0.45878172588832483,308,172,3642.918669055557,24524.26291705556
200,100,high,1000,10,2,phylonet-ml,0.7857220002160059,244,188,23330.011524831694,67788.80946683169
200,1000,low,100,10,3,phylonet-ml,0.22959390862944165,214,48,13214.787253083801,61267.169190083805
200,1000,low,1000,10,1,phylonet-ml,0.47265482233502554,90,38,26529.223672128785,77607.23950312879
200,1000,low,1000,10,2,phylonet-ml,0.23386366641913264,188,84,4273.893485959564,19865.265960959565
200,1000,low,1000,10,3,phylonet-ml,0.46946654546568767,20,54,43765.4365981909,85738.12977519089
200,1000,low,1000,10,10,phylonet-ml,0.49106710995931957,16,40,8605.089354879487,20787.739179879485
200,100,low,100,20,3,phylonet,0.23355329949238574,20,46,14634.062477985199,36855.0095899852
200,100,low,100,20,7,phylonet,0.23451776649746187,28,52,7384.841526978394,42616.6789519784
200,100,low,1000,10,2,phylonet,0.24842331948930935,40,48,469.66182196777345,2941.424630967773
200,100,low,1000,10,3,phylonet,0.04771573604060914,38,58,297.7887351579895,2215.8157171579896
200,100,low,1000,10,4,phylonet,0.2282212992872891,74,72,386.8270070832367,1981.0755620832372
200,100,low,1000,10,5,phylonet,0.0467005076142132,52,66,371.72593699227906,2623.827806992279
200,100,low,1000,10,10,phylonet,0.043248730964467,32,36,1016.6801039634857,3386.2167819634856
200,100,low,1000,20,3,phylonet,0.3435368917602421,30,40,13774.261469123612,45499.15652912362
200,100,low,1000,20,4,phylonet,0.047715736040609136,32,52,11794.722831893769,61034.22262789376
200,100,low,1000,20,8,phylonet,0.3461005999077064,44,58,10446.340388013032,26463.377261013033
200,100,low,1000,20,9,phylonet,0.050558375634517774,40,60,8174.699081971939,35951.12577797194
200,100,low,1000,20,10,phylonet,0.48401015228426403,92,134,12988.870227950103,40605.765010950105
200,100,high,100,10,1,phylonet,0.43431472081218275,270,164,2118.8181660791015,10827.351209079101
200,100,high,100,10,2,phylonet,0.43431472081218275,272,152,1366.7580451527406,7422.226901152741
200,100,high,100,10,7,phylonet,0.4679187817258883,328,204,4194.18478008841,17528.281789088407
200,100,high,100,10,9,phylonet,0.44223350253807114,290,178,1328.9890640818483,8525.066292081847
200,100,high,1000,10,1,phylonet,0.5360301428646187,264,166,1461.338434016098,9988.381223016098
200,100,high,1000,10,7,phylonet,0.791611007213465,328,152,1104.3882060274964,8803.279004027496
200,100,high,1000,10,8,phylonet,0.48351589633983444,310,184,723.2129791129455,5437.983664112946
200,1000,low,100,10,2,phylonet,0.5539354555230508,120,42,607.9054429154053,3304.179810915405
200,1000,low,100,10,9,phylonet,0.2108578680203046,26,34,1138.8445409740295,4395.465457974029
200,1000,low,100,20,6,phylonet,0.19875126903553297,18,28,15074.201555067139,68015.56155506714
200,1000,low,1000,10,1,phylonet,0.47265482233502554,36,36,677.4585270731048,4124.669645073105
200,1000,low,1000,10,2,phylonet,0.23386366641913264,50,64,205.9249711399994,1834.9317381399992
200,1000,low,1000,10,3,phylonet,0.46946654546568767,16,20,624.5763230104675,2992.8108500104677
200,1000,low,1000,10,4,phylonet,0.39219823456261593,42,46,454.83002904977417,2316.3896500497744
200,1000,low,1000,10,6,phylonet,0.5023719805258842,32,34,349.85817496990967,2354.85101896991
200,1000,low,1000,10,7,phylonet,0.4610224800580131,26,34,379.3343029514923,2369.1938219514923
200,1000,low,1000,10,9,phylonet,0.4878302746323051,150,80,492.7522450831909,2304.076468083191
200,1000,low,1000,20,2,phylonet,0.460172380427825,18,32,11578.797778976303,26416.146890976303
200,1000,low,1000,20,8,phylonet,0.4059027990133121,102,58,11579.371560965286,50315.40755096529
200,1000,low,1000,20,10,phylonet,0.05005312241766025,20,52,8214.506264077576,23338.917837077573
200,1000,high,100,10,1,phylonet,0.4827005076142133,260,76,1359.0379919858551,12493.028623985854
200,1000,high,100,10,2,phylonet,0.44904568527918776,202,82,2789.8072791270292,7524.57267812703
200,1000,high,100,10,7,phylonet,0.4427868020304569,74,70,909.5172210181274,5774.889819018128
200,1000,high,1000,10,4,phylonet,0.9258423240065684,212,72,754.7381821113129,5163.826299111314
200,1000,high,1000,10,7,phylonet,0.929236097250468,194,58,1196.1617249284973,6774.559363928498
200,100,low,100,10,1,snaq,0.20974619289340102,32,46,431.2517387866974,3783.1042125225067
200,100,low,100,10,3,snaq,0.24411167512690354,68,90,1058.5708539485931,6700.909437656403
200,100,low,100,10,4,snaq,0.22375634517766496,48,46,885.3002700805664,4956.602006673813
200,100,low,100,10,5,snaq,0.2123350253807107,32,58,967.0993227958679,5606.9225289821625
200,100,low,100,10,6,snaq,0.2354314720812183,38,42,1345.901671886444,7189.263649702072
200,100,low,100,10,7,snaq,0.2373096446700508,24,32,867.9432780742645,5211.346323728561
200,100,low,100,10,8,snaq,0.21878172588832492,28,46,842.3259191513062,5538.998947143555
200,100,low,100,10,9,snaq,0.2481218274111675,44,58,1481.0345692634583,4590.8295958042145
200,100,low,100,10,10,snaq,0.5085279187817258,20,24,2143.7555220127106,5266.0426506996155
200,100,low,1000,10,1,snaq,0.4467005076142132,106,148,676.176412820816,4452.468746423721
200,100,low,1000,10,2,snaq,0.24842331948930935,40,48,1388.7806611061096,7998.259502649307
200,100,low,1000,10,3,snaq,0.04771573604060914,32,54,1022.8199322223663,6333.794449090958
200,100,low,1000,10,4,snaq,0.2282212992872891,76,66,868.344123840332,4587.669913053513
200,100,low,1000,10,5,snaq,0.0467005076142132,52,68,856.8547937870026,5185.30428481102
200,100,low,1000,10,6,snaq,0.05187817258883249,12,32,1584.1096019744873,6171.84898352623
200,100,low,1000,10,7,snaq,0.47005076142131974,54,46,1083.12655377388,6703.174340724945
200,100,low,1000,10,10,snaq,0.043248730964467,36,34,2084.397604227066,5596.153630495071
200,100,low,1000,20,9,snaq,0.050558375634517774,40,60,10654.578315019608,69778.03900909424
200,100,high,100,10,1,snaq,0.43431472081218275,232,168,1602.540399312973,8252.876022100449
200,100,high,100,10,3,snaq,0.49157360406091377,268,200,1087.6086010932922,7160.732100486755
200,100,high,100,10,8,snaq,0.45878172588832483,312,160,782.2292990684509,7197.2620594501495
200,100,high,100,20,7,snaq,0.3938578680203046,216,186,60994.74800682068,287243.225833416
200,100,high,1000,10,1,snaq,0.5360301428646187,258,166,1054.357850074768,6627.734854221344
200,100,high,1000,10,4,snaq,0.860275262965095,332,202,571.0394399166107,5167.630987405777
200,100,high,1000,10,5,snaq,0.8201670896785108,256,142,1704.2396898269653,10410.115822792053
200,100,high,1000,10,7,snaq,0.791611007213465,300,150,1095.7485327720642,8597.851583242416
200,100,high,1000,10,9,snaq,0.8252278805742045,310,174,1029.4670939445496,5963.915785074234
200,100,high,1000,10,10,snaq,0.8103214890016921,340,228,1078.5906550884247,5533.225671291351
200,1000,low,100,10,2,snaq,0.5539354555230508,124,42,3021.879380941391,14066.40183210373
200,1000,low,100,10,3,snaq,0.22959390862944165,186,46,882.1292498111725,7921.563782215118
200,1000,low,100,10,4,snaq,0.206507614213198,40,34,760.0270409584045,6168.3628849983215
200,1000,low,100,20,4,snaq,0.2212994923857868,138,34,77531.62702918053,229777.4361591339
200,1000,low,100,20,8,snaq,0.212005076142132,34,38,33163.193512916565,168534.45346355438
200,1000,low,1000,10,1,snaq,0.47265482233502554,36,36,1675.908446073532,9333.8796479702
200,1000,low,1000,10,2,snaq,0.23386366641913264,42,74,841.7833349704742,4377.178272724152
200,1000,low,1000,10,3,snaq,0.46946654546568767,48,24,2925.7688648700714,8647.796341896057
200,1000,low,1000,10,4,snaq,0.39219823456261593,36,38,2879.094570875168,16078.59690117836
200,1000,low,1000,10,5,snaq,0.4473756345177666,132,80,1285.8834459781647,8139.122780561447
200,1000,low,1000,10,6,snaq,0.5023719805258842,40,36,988.837553024292,5384.2188103199005
200,1000,low,1000,10,7,snaq,0.4610224800580131,24,32,1110.1072797775269,7573.5024564266205
200,1000,low,1000,10,8,snaq,0.27482080453026553,38,32,850.3909389972687,5450.205048084259
200,1000,low,1000,10,9,snaq,0.4878302746323051,82,72,591.8944368362427,4732.144495487213
200,1000,low,1000,10,10,snaq,0.49106710995931957,128,34,1164.6862878799438,7969.101912736893
200,1000,high,100,10,4,snaq,0.4531421319796955,66,76,1326.3692920207977,7752.320327043533
200,1000,high,100,10,6,snaq,0.4493451776649746,154,82,586.4049370288849,5117.218471765518
200,1000,high,100,10,7,snaq,0.4427868020304569,314,78,679.8046109676361,6365.28280210495
200,1000,high,100,10,10,snaq,0.44531979695431473,150,50,958.8927109241486,8465.317098855972
200,1000,high,100,20,6,snaq,0.43876142131979695,128,72,74235.6855969429,276045.19869184494
200,1000,high,1000,10,1,snaq,0.9371550386778813,46,50,2266.0784771442413,8486.928436040878
200,1000,high,1000,10,4,snaq,0.9258423240065684,56,68,2513.00536608696,12764.31899023056
200,1000,high,1000,10,5,snaq,0.8890741581096911,276,48,812.0740690231323,6750.747280836105
200,1000,high,1000,10,7,snaq,0.929236097250468,180,60,1678.6179270744324,10372.490279197693
200,1000,high,1000,10,10,snaq,0.906721846810437,286,58,886.122141122818,7497.305161952972
200,1000,high,1000,20,1,snaq,0.9154261287737109,288,90,51308.70132899284,277600.39171409607
200,1000,high,1000,20,6,snaq,0.949238578680203,342,606,16821.926872968674,92926.71282672882
200,1000,high,1000,20,9,snaq,0.921546121762747,276,80,70093.3958902359,303966.8764307499
200,100,high,100,10,4,squirrel,0.4664467005076143,388,386,128.3489902447909,131.13618723850232
25,100,low,100,10,7,phylonet-ml,0.19545454545454546,4,4,441.33141189553834,661.4976028955383
25,100,low,100,10,10,phylonet-ml,0.14954545454545454,6,4,191.22826102192687,427.1107710219269
25,100,high,100,10,4,phylonet-ml,0.43272727272727274,16,26,169237.03802502793,185071.53397402793
25,100,high,100,10,5,phylonet-ml,0.3331818181818182,34,30,17781.820047859437,22609.202160859437
25,100,high,1000,10,2,phylonet-ml,0.07181818181818182,20,20,109526.6337249297,112199.3641589297
25,100,high,1000,10,3,phylonet-ml,0.06363636363636363,18,20,38640.62320794649,42605.879837946486
25,100,high,1000,10,8,phylonet-ml,0.06772727272727272,16,20,18017.526781838136,26908.789706838135
25,1000,low,100,10,3,phylonet-ml,0.2752727272727271,10,12,2049.9096249869535,2516.187205986954
25,1000,low,1000,10,6,phylonet-ml,0.40323760746295956,22,12,77326.20130508729,77997.24877008729
25,1000,high,1000,10,3,phylonet-ml,0.7272727272727273,38,54,123.27064401022339,203.50196601022338
25,1000,high,1000,10,4,phylonet-ml,0.05236363636363634,10,16,48310.002059993516,51306.906074993516
25,100,low,100,10,7,phylonet,0.19545454545454546,4,4,97.74920496006774,201.27460696006773
25,100,low,100,10,10,phylonet,0.14954545454545454,6,4,125.38128695410157,265.44911895410155
25,100,high,100,10,5,phylonet,0.3331818181818182,24,26,4078.574831994141,7303.496119994141
25,1000,low,100,10,3,phylonet,0.2752727272727271,10,12,112.96392776724244,184.27507276724245
25,1000,low,100,10,5,phylonet,0.17454545454545453,4,0,398.360829959198,606.212585959198
25,1000,low,1000,20,2,phylonet,0.06336363636363634,2,6,10060.168117047928,10188.468813047928
25,1000,low,1000,20,10,phylonet,0.09582309582309578,2,6,3836.779695907257,3880.152516907257
25,1000,high,100,10,4,phylonet,0.38436363636363635,6,12,14386.019417878326,22354.853052878327
25,1000,high,1000,10,3,phylonet,0.7272727272727273,40,56,279.73674804724124,411.3137120472412
25,1000,high,1000,10,4,phylonet,0.05236363636363634,14,20,1594.4846040359955,1734.7379900359956
25,100,low,100,10,7,snaq,0.19545454545454546,4,4,262.3834059238434,319.8452568054199
25,100,low,100,10,10,snaq,0.14954545454545454,6,4,80.90110802650452,195.56652522087097
25,100,low,100,20,6,snaq,0.17818181818181816,4,14,107738.37737488747,107815.3476369381
25,100,low,1000,20,1,snaq,0.0640909090909091,0,4,77407.00278306007,77521.26821398735
25,100,low,1000,20,5,snaq,0.03590909090909091,2,6,119199.79137992859,119335.38540697098
25,100,low,1000,20,10,snaq,0.06272727272727274,2,4,59181.62039613724,59321.53703212738
25,100,high,100,10,4,snaq,0.43272727272727274,16,26,7764.902850866318,9628.514394760132
25,1000,low,100,10,5,snaq,0.17454545454545453,4,0,1199.2240509986877,1632.5973007678986
25,1000,low,100,20,4,snaq,0.2118636363636364,6,6,92049.42932605743,92170.8536541462
25,1000,low,1000,20,3,snaq,0.03968181818181816,2,4,60877.763884305954,60926.26428627968
25,1000,low,1000,20,6,snaq,0.3630898159956275,4,8,65722.98986291885,65771.94439983368
25,1000,low,1000,20,8,snaq,0.05981818181818179,2,2,94221.98257231712,94334.59211230278
25,1000,high,100,10,4,snaq,0.38436363636363635,8,14,5441.207864046097,9569.413070201874
25,1000,high,100,20,8,snaq,0.3415454545454545,14,16,106018.390791893,106066.13921093941
25,1000,high,1000,10,3,snaq,0.7272727272727273,38,54,66831.75961780548,66996.4987976551
25,1000,high,1000,20,5,snaq,0.07804545454545456,0,8,74845.2353823185,74862.13287234306
25,100,low,100,10,7,squirrel,0.19545454545454546,16,14,16.162549711181782,16.43039193423465
25,100,low,100,10,10,squirrel,0.14954545454545454,22,20,16.42003018199466,16.474288663826883
25,100,low,1000,10,8,squirrel,0.041818181818181824,8,10,16.406283460906707,16.528209673822857
25,100,low,1000,10,9,squirrel,0.06545454545454545,12,12,16.448999591870233,16.52965330996085
25,100,low,1000,10,10,squirrel,0.06318181818181819,6,10,16.42013558803592,16.63726687396411
25,100,high,100,10,5,squirrel,0.3331818181818182,46,42,16.217998043401167,16.713973285397515
25,1000,low,100,10,3,squirrel,0.2752727272727271,28,28,16.61968047200935,16.73448850301793
25,1000,low,100,10,5,squirrel,0.17454545454545453,16,10,15.755269431625493,15.877514686668292
25,1000,low,1000,10,8,squirrel,0.3752843752843753,22,18,17.115307492087595,17.45044653210789
25,1000,low,1000,10,9,squirrel,0.04427272727272726,24,22,17.256466094753705,17.66074095480144
25,1000,low,1000,10,10,squirrel,0.13609090909090915,10,16,15.904548140708357,16.251328845741227
25,1000,high,100,10,4,squirrel,0.38436363636363635,34,46,17.106003588531166,17.59547547751572
25,1000,high,1000,10,3,squirrel,0.7272727272727273,44,60,16.590596679307055,16.878212070267182
25,1000,high,1000,10,4,squirrel,0.05236363636363634,20,24,16.51120410976,16.741297246771865
50,100,low,100,10,9,phylonet-ml,0.224468085106383,10,20,42769.226850816056,45599.18641381605
50,100,high,1000,10,6,phylonet-ml,0.062340425531914885,42,44,130623.73234901903,165994.69084901904
50,1000,low,100,10,5,phylonet-ml,0.2168510638297873,10,4,9497.008314986877,24460.525295986878
50,1000,low,1000,10,1,phylonet-ml,0.4974336038165824,18,16,136817.89064498583,137366.32136898584
50,1000,high,100,10,1,phylonet-ml,0.38685106382978723,16,16,60532.995591995284,149563.37735399528
50,1000,high,100,10,4,phylonet-ml,0.44202127659574464,16,16,63498.82871188792,129000.93138588792
50,1000,high,100,10,7,phylonet-ml,0.3991063829787235,20,22,65116.8919418221,135884.6867988221
50,1000,high,100,10,8,phylonet-ml,0.420936170212766,26,18,76771.02603885872,157668.11645385873
50,1000,high,100,10,9,phylonet-ml,0.39455319148936174,34,24,104581.7211169461,198131.3225029461
50,1000,high,1000,10,3,phylonet-ml,0.06559574468085105,24,20,97837.6353811588,128428.1856561588
50,1000,high,1000,10,4,phylonet-ml,0.07261702127659574,74,22,113326.09611803392,203814.45104603394
50,1000,high,1000,10,7,phylonet-ml,0.06187234042553189,54,18,136580.89046011807,187455.04296911808
50,1000,high,1000,10,9,phylonet-ml,0.06189361702127657,62,30,31482.27003891864,78748.51725191865
50,1000,low,100,20,3,phylonet,0.1889148936170213,6,24,11741.57744300911,19507.58302700911
50,1000,low,100,20,10,phylonet,0.2142553191489362,12,14,28361.114167916367,61929.78782991637
50,1000,high,100,20,5,phylonet,0.38287234042553203,36,26,1488.1020960124665,3949.4201210124666
50,1000,high,1000,20,1,phylonet,0.06895744680851061,34,36,3360.5301108698577,9565.452860869858
50,100,low,100,20,1,snaq,0.23723404255319147,22,26,41321.80847597122,86868.58005809784
50,100,low,100,20,2,snaq,0.2187234042553192,8,22,60297.36296105385,123062.1806192398
50,100,low,100,20,3,snaq,0.23787234042553196,14,20,72362.81569886208,128459.20362591743
50,100,low,100,20,8,snaq,0.21063829787234045,8,20,22196.515955209732,35787.19971704483
50,100,low,1000,20,1,snaq,0.04787234042553191,12,18,64095.769429683685,67340.01711940765
50,100,low,1000,20,4,snaq,0.044042553191489364,2,8,40903.35708093643,76524.03597998619
50,100,low,1000,20,7,snaq,0.056382978723404246,12,20,57654.818084955215,120997.10024404526
50,100,low,1000,20,9,snaq,0.043617021276595745,12,20,79884.45029211044,84120.63304901123
50,100,low,1000,20,10,snaq,0.294398610508033,16,16,89832.72734689713,138480.8432021141
50,100,high,100,20,2,snaq,0.35574468085106387,28,42,2770.989917039871,8583.039781093597
50,1000,low,100,20,1,snaq,0.20689361702127665,2,0,22761.52546787262,27910.48442673683
50,1000,low,100,20,2,snaq,0.1957446808510639,28,26,74248.31443166733,151547.4138188362
50,1000,low,1000,20,1,snaq,0.4916306348730681,16,18,130650.2558400631,206724.39931201935
50,1000,low,1000,20,2,snaq,0.4835063486616336,14,26,38904.870436906815,83992.21876692772
50,1000,low,1000,20,5,snaq,0.48844035910951106,4,14,76862.29226970673,88795.74864459038
50,1000,low,1000,20,6,snaq,0.4072550406033724,10,16,39639.54807114601,82352.2329530716
50,1000,low,1000,20,7,snaq,0.40034386417365153,10,10,94012.80913901329,115611.9750752449
50,1000,low,1000,20,8,snaq,0.35369664797294403,6,18,97145.04407405853,142764.64194393158
50,1000,low,1000,20,9,snaq,0.4525037610143993,0,2,78026.90248894691,123275.40402579308
50,1000,low,1000,20,10,snaq,0.5761774099230803,28,20,61196.272078990936,112035.16837286949
50,1000,high,100,20,5,snaq,0.38287234042553203,38,22,3480.112082004547,10889.119149923325
50,1000,high,1000,20,1,snaq,0.06895744680851061,34,34,4314.253377914429,11878.014473199844
50,1000,high,1000,20,4,snaq,0.06925531914893615,18,18,6095.404011964798,13690.290389060974
50,100,low,1000,10,8,squirrel,0.047659574468085095,22,26,16.774823530809954,16.958625144674443
50,100,low,1000,10,9,squirrel,0.21856866537717604,32,34,15.866496817325242,16.091456668218598
50,100,low,1000,10,10,squirrel,0.45636126791141984,24,24,15.819500425946899,16.054476108169183
